customer_id,instrument_id,first_used,last_used,source
C03285,P07454,2025-06-01,2026-08-01,shared_cluster
C00967,P07454,2025-06-01,2026-08-01,shared_cluster
C03272,P07454,2025-06-01,2026-08-01,shared_cluster
C04303,P07058,2025-06-01,2026-08-01,shared_cluster
C02574,P07058,2025-06-01,2026-08-01,shared_cluster
C05684,P07058,2025-06-01,2026-08-01,shared_cluster
C01085,P03625,2025-06-01,2026-08-01,shared_cluster
C08364,P03625,2025-06-01,2026-08-01,shared_cluster
C01645,P03625,2025-06-01,2026-08-01,shared_cluster
C02257,P03625,2025-06-01,2026-08-01,shared_cluster
C04214,P06588,2025-06-01,2026-08-01,shared_cluster
C01171,P06588,2025-06-01,2026-08-01,shared_cluster
C00693,P06588,2025-06-01,2026-08-01,shared_cluster
C07375,P04222,2025-06-01,2026-08-01,shared_cluster
C06394,P04222,2025-06-01,2026-08-01,shared_cluster
C02784,P04222,2025-06-01,2026-08-01,shared_cluster
C04289,P04222,2025-06-01,2026-08-01,shared_cluster
C00744,P04222,2025-06-01,2026-08-01,shared_cluster
C07558,P04222,2025-06-01,2026-08-01,shared_cluster
C09844,P09993,2025-06-01,2026-08-01,shared_cluster
C03230,P09993,2025-06-01,2026-08-01,shared_cluster
C07505,P09993,2025-06-01,2026-08-01,shared_cluster
C08982,P09993,2025-06-01,2026-08-01,shared_cluster
C06353,P09993,2025-06-01,2026-08-01,shared_cluster
C09888,P09993,2025-06-01,2026-08-01,shared_cluster
C02409,P02670,2025-06-01,2026-08-01,shared_cluster
C09506,P02670,2025-06-01,2026-08-01,shared_cluster
C01487,P02670,2025-06-01,2026-08-01,shared_cluster
C08188,P02670,2025-06-01,2026-08-01,shared_cluster
C08556,P01640,2025-06-01,2026-08-01,shared_cluster
C08788,P01640,2025-06-01,2026-08-01,shared_cluster
C03181,P01640,2025-06-01,2026-08-01,shared_cluster
C07262,P05146,2025-06-01,2026-08-01,shared_cluster
C04258,P05146,2025-06-01,2026-08-01,shared_cluster
C00495,P05146,2025-06-01,2026-08-01,shared_cluster
C00524,P05146,2025-06-01,2026-08-01,shared_cluster
C09147,P05146,2025-06-01,2026-08-01,shared_cluster
C00590,P05146,2025-06-01,2026-08-01,shared_cluster
C06519,P00912,2025-06-01,2026-08-01,shared_cluster
C05885,P00912,2025-06-01,2026-08-01,shared_cluster
C06263,P00912,2025-06-01,2026-08-01,shared_cluster
C04198,P00912,2025-06-01,2026-08-01,shared_cluster
C05848,P07941,2025-06-01,2026-08-01,shared_cluster
C01312,P07941,2025-06-01,2026-08-01,shared_cluster
C04284,P07941,2025-06-01,2026-08-01,shared_cluster
C04601,P07941,2025-06-01,2026-08-01,shared_cluster
C00607,P07941,2025-06-01,2026-08-01,shared_cluster
C03529,P02303,2025-06-01,2026-08-01,shared_cluster
C00974,P02303,2025-06-01,2026-08-01,shared_cluster
C03605,P02303,2025-06-01,2026-08-01,shared_cluster
C01492,P02118,2025-06-01,2026-08-01,shared_cluster
C00409,P02118,2025-06-01,2026-08-01,shared_cluster
C00654,P02118,2025-06-01,2026-08-01,shared_cluster
C00310,P02118,2025-06-01,2026-08-01,shared_cluster
C07828,P02118,2025-06-01,2026-08-01,shared_cluster
C05364,P02118,2025-06-01,2026-08-01,shared_cluster
C08989,P04036,2025-06-01,2026-08-01,shared_cluster
C00657,P04036,2025-06-01,2026-08-01,shared_cluster
C03364,P00786,2025-06-01,2026-08-01,shared_cluster
C03260,P00786,2025-06-01,2026-08-01,shared_cluster
C05170,P00786,2025-06-01,2026-08-01,shared_cluster
C05578,P02403,2025-06-01,2026-08-01,shared_cluster
C07652,P02403,2025-06-01,2026-08-01,shared_cluster
C09365,P02403,2025-06-01,2026-08-01,shared_cluster
C04032,P02403,2025-06-01,2026-08-01,shared_cluster
C01920,P02403,2025-06-01,2026-08-01,shared_cluster
C05839,P02403,2025-06-01,2026-08-01,shared_cluster
C01032,P01396,2025-06-01,2026-08-01,shared_cluster
C05007,P01396,2025-06-01,2026-08-01,shared_cluster
C04112,P01396,2025-06-01,2026-08-01,shared_cluster
C08875,P01396,2025-06-01,2026-08-01,shared_cluster
C08955,P01396,2025-06-01,2026-08-01,shared_cluster
C01297,P01396,2025-06-01,2026-08-01,shared_cluster
C04167,P02888,2025-06-01,2026-08-01,shared_cluster
C06507,P02888,2025-06-01,2026-08-01,shared_cluster
C00632,P02888,2025-06-01,2026-08-01,shared_cluster
C08081,P00322,2025-06-01,2026-08-01,shared_cluster
C04880,P00322,2025-06-01,2026-08-01,shared_cluster
C03432,P00322,2025-06-01,2026-08-01,shared_cluster
C06635,P00322,2025-06-01,2026-08-01,shared_cluster
C04787,P00322,2025-06-01,2026-08-01,shared_cluster
C08920,P07467,2025-06-01,2026-08-01,shared_cluster
C00381,P07467,2025-06-01,2026-08-01,shared_cluster
C05669,P07467,2025-06-01,2026-08-01,shared_cluster
C08511,P07467,2025-06-01,2026-08-01,shared_cluster
C04754,P07467,2025-06-01,2026-08-01,shared_cluster
C07847,P07467,2025-06-01,2026-08-01,shared_cluster
C00335,P00763,2025-06-01,2026-08-01,shared_cluster
C02244,P00763,2025-06-01,2026-08-01,shared_cluster
C08245,P00763,2025-06-01,2026-08-01,shared_cluster
C01693,P08831,2025-06-01,2026-08-01,shared_cluster
C07912,P08831,2025-06-01,2026-08-01,shared_cluster
C08604,P08831,2025-06-01,2026-08-01,shared_cluster
C00512,P08831,2025-06-01,2026-08-01,shared_cluster
C01408,P08831,2025-06-01,2026-08-01,shared_cluster
C09772,P08319,2025-06-01,2026-08-01,shared_cluster
C08456,P08319,2025-06-01,2026-08-01,shared_cluster
C00124,P08319,2025-06-01,2026-08-01,shared_cluster
C08343,P08319,2025-06-01,2026-08-01,shared_cluster
C03064,P08319,2025-06-01,2026-08-01,shared_cluster
C04329,P08319,2025-06-01,2026-08-01,shared_cluster
C07160,P03538,2025-06-01,2026-08-01,shared_cluster
C08877,P03538,2025-06-01,2026-08-01,shared_cluster
C05593,P03538,2025-06-01,2026-08-01,shared_cluster
C06009,P02212,2025-06-01,2026-08-01,shared_cluster
C04783,P02212,2025-06-01,2026-08-01,shared_cluster
C00542,P02212,2025-06-01,2026-08-01,shared_cluster
C09635,P01854,2025-06-01,2026-08-01,shared_cluster
C08680,P01854,2025-06-01,2026-08-01,shared_cluster
C09227,P01854,2025-06-01,2026-08-01,shared_cluster
C01834,P01854,2025-06-01,2026-08-01,shared_cluster
C04230,P01854,2025-06-01,2026-08-01,shared_cluster
C08037,P02758,2025-06-01,2026-08-01,shared_cluster
C08677,P02758,2025-06-01,2026-08-01,shared_cluster
C02562,P02758,2025-06-01,2026-08-01,shared_cluster
C00086,P02758,2025-06-01,2026-08-01,shared_cluster
C04417,P02758,2025-06-01,2026-08-01,shared_cluster
C04376,P04340,2025-06-01,2026-08-01,shared_cluster
C03682,P04340,2025-06-01,2026-08-01,shared_cluster
C00867,P04340,2025-06-01,2026-08-01,shared_cluster
C04713,P04340,2025-06-01,2026-08-01,shared_cluster
C03715,P04340,2025-06-01,2026-08-01,shared_cluster
C01197,P09150,2025-06-01,2026-08-01,shared_cluster
C04734,P09150,2025-06-01,2026-08-01,shared_cluster
C02114,P09150,2025-06-01,2026-08-01,shared_cluster
C09041,P02271,2025-06-01,2026-08-01,shared_cluster
C00057,P02271,2025-06-01,2026-08-01,shared_cluster
C04249,P02271,2025-06-01,2026-08-01,shared_cluster
C01650,P02271,2025-06-01,2026-08-01,shared_cluster
C01570,P02271,2025-06-01,2026-08-01,shared_cluster
C02915,P01325,2025-06-01,2026-08-01,shared_cluster
C02775,P01325,2025-06-01,2026-08-01,shared_cluster
C01427,P01325,2025-06-01,2026-08-01,shared_cluster
C08856,P01325,2025-06-01,2026-08-01,shared_cluster
C04216,P01325,2025-06-01,2026-08-01,shared_cluster
C05734,P05369,2025-06-01,2026-08-01,shared_cluster
C02167,P05369,2025-06-01,2026-08-01,shared_cluster
C09636,P05369,2025-06-01,2026-08-01,shared_cluster
C08085,P05369,2025-06-01,2026-08-01,shared_cluster
C03772,P00132,2025-06-01,2026-08-01,shared_cluster
C07198,P00132,2025-06-01,2026-08-01,shared_cluster
C01172,P01762,2025-06-01,2026-08-01,shared_cluster
C02274,P01762,2025-06-01,2026-08-01,shared_cluster
C03118,P01762,2025-06-01,2026-08-01,shared_cluster
C07614,P01762,2025-06-01,2026-08-01,shared_cluster
C01976,P01762,2025-06-01,2026-08-01,shared_cluster
C07598,P01762,2025-06-01,2026-08-01,shared_cluster
C00395,P00778,2025-06-01,2026-08-01,shared_cluster
C09953,P00778,2025-06-01,2026-08-01,shared_cluster
C02950,P00778,2025-06-01,2026-08-01,shared_cluster
C04286,P00778,2025-06-01,2026-08-01,shared_cluster
C02647,P00778,2025-06-01,2026-08-01,shared_cluster
C03921,P09097,2025-06-01,2026-08-01,shared_cluster
C09374,P09097,2025-06-01,2026-08-01,shared_cluster
C02204,P09097,2025-06-01,2026-08-01,shared_cluster
C00998,P09097,2025-06-01,2026-08-01,shared_cluster
C01467,P04431,2025-06-01,2026-08-01,shared_cluster
C01372,P04431,2025-06-01,2026-08-01,shared_cluster
C06991,P04431,2025-06-01,2026-08-01,shared_cluster
C00336,P04431,2025-06-01,2026-08-01,shared_cluster
C01865,P04431,2025-06-01,2026-08-01,shared_cluster
C03082,P03544,2025-06-01,2026-08-01,shared_cluster
C03019,P03544,2025-06-01,2026-08-01,shared_cluster
C02002,P04854,2025-06-01,2026-08-01,shared_cluster
C09746,P04854,2025-06-01,2026-08-01,shared_cluster
C02155,P04854,2025-06-01,2026-08-01,shared_cluster
C04947,P08381,2025-06-01,2026-08-01,shared_cluster
C00563,P08381,2025-06-01,2026-08-01,shared_cluster
C02179,P08381,2025-06-01,2026-08-01,shared_cluster
C00964,P08381,2025-06-01,2026-08-01,shared_cluster
C08548,P02271,2025-06-01,2026-08-01,shared_cluster
C03121,P02271,2025-06-01,2026-08-01,shared_cluster
C08310,P02271,2025-06-01,2026-08-01,shared_cluster
C01278,P02271,2025-06-01,2026-08-01,shared_cluster
C00152,P02271,2025-06-01,2026-08-01,shared_cluster
C06664,P02271,2025-06-01,2026-08-01,shared_cluster
C08234,P07861,2025-06-01,2026-08-01,shared_cluster
C02911,P07861,2025-06-01,2026-08-01,shared_cluster
C08199,P07861,2025-06-01,2026-08-01,shared_cluster
C09198,P07861,2025-06-01,2026-08-01,shared_cluster
C05974,P07861,2025-06-01,2026-08-01,shared_cluster
C02432,P07861,2025-06-01,2026-08-01,shared_cluster
C09582,P03061,2025-06-01,2026-08-01,shared_cluster
C02997,P03061,2025-06-01,2026-08-01,shared_cluster
C05645,P09265,2025-06-01,2026-08-01,shared_cluster
C00522,P09265,2025-06-01,2026-08-01,shared_cluster
C05175,P09265,2025-06-01,2026-08-01,shared_cluster
C05879,P03325,2025-06-01,2026-08-01,shared_cluster
C07759,P03325,2025-06-01,2026-08-01,shared_cluster
C05809,P03325,2025-06-01,2026-08-01,shared_cluster
C08189,P03325,2025-06-01,2026-08-01,shared_cluster
C03286,P07496,2025-06-01,2026-08-01,shared_cluster
C03356,P07496,2025-06-01,2026-08-01,shared_cluster
C07752,P07496,2025-06-01,2026-08-01,shared_cluster
C06565,P07496,2025-06-01,2026-08-01,shared_cluster
C03452,P06292,2025-06-01,2026-08-01,shared_cluster
C08813,P06292,2025-06-01,2026-08-01,shared_cluster
C00162,P06292,2025-06-01,2026-08-01,shared_cluster
C03554,P06292,2025-06-01,2026-08-01,shared_cluster
C04896,P05852,2025-06-01,2026-08-01,shared_cluster
C04656,P05852,2025-06-01,2026-08-01,shared_cluster
C02653,P05852,2025-06-01,2026-08-01,shared_cluster
C05995,P05852,2025-06-01,2026-08-01,shared_cluster
C03122,P05852,2025-06-01,2026-08-01,shared_cluster
C05813,P05590,2025-06-01,2026-08-01,shared_cluster
C01268,P05590,2025-06-01,2026-08-01,shared_cluster
C06115,P05590,2025-06-01,2026-08-01,shared_cluster
C07534,P05590,2025-06-01,2026-08-01,shared_cluster
C09440,P05590,2025-06-01,2026-08-01,shared_cluster
C05913,P05590,2025-06-01,2026-08-01,shared_cluster
C03464,P08914,2025-06-01,2026-08-01,shared_cluster
C08252,P08914,2025-06-01,2026-08-01,shared_cluster
C09974,P08914,2025-06-01,2026-08-01,shared_cluster
C00140,P08914,2025-06-01,2026-08-01,shared_cluster
C01791,P08601,2025-06-01,2026-08-01,shared_cluster
C09118,P08601,2025-06-01,2026-08-01,shared_cluster
C07265,P08601,2025-06-01,2026-08-01,shared_cluster
C05049,P08601,2025-06-01,2026-08-01,shared_cluster
C03668,P08601,2025-06-01,2026-08-01,shared_cluster
C07109,P02307,2025-06-01,2026-08-01,shared_cluster
C00280,P02307,2025-06-01,2026-08-01,shared_cluster
C03315,P06676,2025-06-01,2026-08-01,shared_cluster
C00520,P06676,2025-06-01,2026-08-01,shared_cluster
C08182,P06676,2025-06-01,2026-08-01,shared_cluster
C04005,P04607,2025-06-01,2026-08-01,shared_cluster
C04085,P04607,2025-06-01,2026-08-01,shared_cluster
C09406,P04607,2025-06-01,2026-08-01,shared_cluster
C01479,P04607,2025-06-01,2026-08-01,shared_cluster
C05108,P04607,2025-06-01,2026-08-01,shared_cluster
C03059,P08537,2025-06-01,2026-08-01,shared_cluster
C07248,P08537,2025-06-01,2026-08-01,shared_cluster
C09940,P08537,2025-06-01,2026-08-01,shared_cluster
C03264,P08537,2025-06-01,2026-08-01,shared_cluster
C06152,P08537,2025-06-01,2026-08-01,shared_cluster
C06306,P06191,2025-06-01,2026-08-01,shared_cluster
C02206,P06191,2025-06-01,2026-08-01,shared_cluster
C05081,P06191,2025-06-01,2026-08-01,shared_cluster
C08474,P08449,2025-06-01,2026-08-01,shared_cluster
C02363,P08449,2025-06-01,2026-08-01,shared_cluster
C00020,P08449,2025-06-01,2026-08-01,shared_cluster
C00462,P08449,2025-06-01,2026-08-01,shared_cluster
C08950,P08449,2025-06-01,2026-08-01,shared_cluster
C09320,P02965,2025-06-01,2026-08-01,shared_cluster
C03211,P02965,2025-06-01,2026-08-01,shared_cluster
C09358,P02965,2025-06-01,2026-08-01,shared_cluster
C08192,P09511,2025-06-01,2026-08-01,shared_cluster
C02284,P09511,2025-06-01,2026-08-01,shared_cluster
C02667,P09511,2025-06-01,2026-08-01,shared_cluster
C04647,P09511,2025-06-01,2026-08-01,shared_cluster
C09462,P09511,2025-06-01,2026-08-01,shared_cluster
C01109,P07959,2025-06-01,2026-08-01,shared_cluster
C07900,P07959,2025-06-01,2026-08-01,shared_cluster
C02901,P07959,2025-06-01,2026-08-01,shared_cluster
C01103,P07959,2025-06-01,2026-08-01,shared_cluster
C08492,P07959,2025-06-01,2026-08-01,shared_cluster
C06011,P05117,2025-06-01,2026-08-01,shared_cluster
C01291,P05117,2025-06-01,2026-08-01,shared_cluster
C09964,P05117,2025-06-01,2026-08-01,shared_cluster
C01634,P05132,2025-06-01,2026-08-01,shared_cluster
C04176,P05132,2025-06-01,2026-08-01,shared_cluster
C03898,P05132,2025-06-01,2026-08-01,shared_cluster
C06383,P00639,2025-06-01,2026-08-01,shared_cluster
C07157,P00639,2025-06-01,2026-08-01,shared_cluster
C01897,P08834,2025-06-01,2026-08-01,shared_cluster
C08600,P08834,2025-06-01,2026-08-01,shared_cluster
C02876,P08834,2025-06-01,2026-08-01,shared_cluster
C08759,P04248,2025-06-01,2026-08-01,shared_cluster
C01773,P04248,2025-06-01,2026-08-01,shared_cluster
C00390,P04005,2025-06-01,2026-08-01,shared_cluster
C06580,P04005,2025-06-01,2026-08-01,shared_cluster
C00081,P04005,2025-06-01,2026-08-01,shared_cluster
C05569,P04005,2025-06-01,2026-08-01,shared_cluster
C06386,P04005,2025-06-01,2026-08-01,shared_cluster
C04908,P05644,2025-06-01,2026-08-01,shared_cluster
C07232,P05644,2025-06-01,2026-08-01,shared_cluster
C06024,P05644,2025-06-01,2026-08-01,shared_cluster
C09904,P02141,2025-06-01,2026-08-01,shared_cluster
C01232,P02141,2025-06-01,2026-08-01,shared_cluster
C02865,P02141,2025-06-01,2026-08-01,shared_cluster
C04870,P02141,2025-06-01,2026-08-01,shared_cluster
C07026,P01491,2025-06-01,2026-08-01,shared_cluster
C05742,P01491,2025-06-01,2026-08-01,shared_cluster
C09984,P06795,2025-06-01,2026-08-01,shared_cluster
C03705,P06795,2025-06-01,2026-08-01,shared_cluster
C08983,P06795,2025-06-01,2026-08-01,shared_cluster
C06236,P09666,2025-06-01,2026-08-01,shared_cluster
C02043,P09666,2025-06-01,2026-08-01,shared_cluster
C05164,P09666,2025-06-01,2026-08-01,shared_cluster
C04983,P09666,2025-06-01,2026-08-01,shared_cluster
C05130,P09666,2025-06-01,2026-08-01,shared_cluster
C00701,P09453,2025-06-01,2026-08-01,shared_cluster
C02405,P09453,2025-06-01,2026-08-01,shared_cluster
C03359,P09453,2025-06-01,2026-08-01,shared_cluster
C03651,P09453,2025-06-01,2026-08-01,shared_cluster
C04163,P06805,2025-06-01,2026-08-01,shared_cluster
C06241,P06805,2025-06-01,2026-08-01,shared_cluster
C01626,P06805,2025-06-01,2026-08-01,shared_cluster
C08069,P06805,2025-06-01,2026-08-01,shared_cluster
C01450,P08710,2025-06-01,2026-08-01,shared_cluster
C06749,P08710,2025-06-01,2026-08-01,shared_cluster
C07911,P08710,2025-06-01,2026-08-01,shared_cluster
C01929,P08710,2025-06-01,2026-08-01,shared_cluster
C02214,P02902,2025-06-01,2026-08-01,shared_cluster
C09622,P02902,2025-06-01,2026-08-01,shared_cluster
C09871,P02902,2025-06-01,2026-08-01,shared_cluster
C02866,P02902,2025-06-01,2026-08-01,shared_cluster
C07617,P03483,2025-06-01,2026-08-01,shared_cluster
C00243,P03483,2025-06-01,2026-08-01,shared_cluster
C00971,P02727,2025-06-01,2026-08-01,shared_cluster
C00972,P02727,2025-06-01,2026-08-01,shared_cluster
C02663,P09329,2025-06-01,2026-08-01,shared_cluster
C02811,P09329,2025-06-01,2026-08-01,shared_cluster
C06084,P05087,2025-06-01,2026-08-01,shared_cluster
C05609,P05087,2025-06-01,2026-08-01,shared_cluster
C04544,P05087,2025-06-01,2026-08-01,shared_cluster
C00318,P05087,2025-06-01,2026-08-01,shared_cluster
C08640,P05087,2025-06-01,2026-08-01,shared_cluster
C03625,P01839,2025-06-01,2026-08-01,shared_cluster
C00303,P01839,2025-06-01,2026-08-01,shared_cluster
C01299,P01839,2025-06-01,2026-08-01,shared_cluster
C09417,P01839,2025-06-01,2026-08-01,shared_cluster
C02726,P01839,2025-06-01,2026-08-01,shared_cluster
C06952,P01839,2025-06-01,2026-08-01,shared_cluster
C03955,P05318,2025-06-01,2026-08-01,shared_cluster
C00508,P05318,2025-06-01,2026-08-01,shared_cluster
C04776,P05318,2025-06-01,2026-08-01,shared_cluster
C00505,P05318,2025-06-01,2026-08-01,shared_cluster
C09962,P05318,2025-06-01,2026-08-01,shared_cluster
C01562,P05318,2025-06-01,2026-08-01,shared_cluster
C08269,P00197,2025-06-01,2026-08-01,shared_cluster
C07633,P00197,2025-06-01,2026-08-01,shared_cluster
C00290,P00197,2025-06-01,2026-08-01,shared_cluster
C00935,P00197,2025-06-01,2026-08-01,shared_cluster
C00362,P00197,2025-06-01,2026-08-01,shared_cluster
C08739,P00197,2025-06-01,2026-08-01,shared_cluster
C04077,P06715,2025-06-01,2026-08-01,shared_cluster
C01751,P06715,2025-06-01,2026-08-01,shared_cluster
C00789,P06715,2025-06-01,2026-08-01,shared_cluster
C00289,P06715,2025-06-01,2026-08-01,shared_cluster
C01048,P06715,2025-06-01,2026-08-01,shared_cluster
C03647,P06715,2025-06-01,2026-08-01,shared_cluster
C00205,P07909,2025-06-01,2026-08-01,shared_cluster
C02961,P07909,2025-06-01,2026-08-01,shared_cluster
C02466,P07909,2025-06-01,2026-08-01,shared_cluster
C01168,P07909,2025-06-01,2026-08-01,shared_cluster
C07482,P01695,2025-06-01,2026-08-01,shared_cluster
C06125,P01695,2025-06-01,2026-08-01,shared_cluster
C02764,P01695,2025-06-01,2026-08-01,shared_cluster
C02986,P05025,2025-06-01,2026-08-01,shared_cluster
C00605,P05025,2025-06-01,2026-08-01,shared_cluster
C03164,P05025,2025-06-01,2026-08-01,shared_cluster
C09532,P05025,2025-06-01,2026-08-01,shared_cluster
C04950,P05025,2025-06-01,2026-08-01,shared_cluster
C00466,P02988,2025-06-01,2026-08-01,shared_cluster
C05013,P02988,2025-06-01,2026-08-01,shared_cluster
C02527,P02988,2025-06-01,2026-08-01,shared_cluster
C09379,P02988,2025-06-01,2026-08-01,shared_cluster
C04873,P00114,2025-06-01,2026-08-01,shared_cluster
C09187,P00114,2025-06-01,2026-08-01,shared_cluster
C00101,P00114,2025-06-01,2026-08-01,shared_cluster
C05825,P00114,2025-06-01,2026-08-01,shared_cluster
C02080,P00013,2025-06-01,2026-08-01,shared_cluster
C05735,P00013,2025-06-01,2026-08-01,shared_cluster
C05955,P00013,2025-06-01,2026-08-01,shared_cluster
C05667,P00013,2025-06-01,2026-08-01,shared_cluster
C04899,P08300,2025-06-01,2026-08-01,shared_cluster
C02017,P08300,2025-06-01,2026-08-01,shared_cluster
C02104,P08300,2025-06-01,2026-08-01,shared_cluster
C05631,P08300,2025-06-01,2026-08-01,shared_cluster
C04938,P08300,2025-06-01,2026-08-01,shared_cluster
C05627,P00137,2025-06-01,2026-08-01,shared_cluster
C00131,P00137,2025-06-01,2026-08-01,shared_cluster
C09071,P02583,2025-06-01,2026-08-01,shared_cluster
C07772,P02583,2025-06-01,2026-08-01,shared_cluster
C08521,P02583,2025-06-01,2026-08-01,shared_cluster
C02038,P02583,2025-06-01,2026-08-01,shared_cluster
C01896,P02583,2025-06-01,2026-08-01,shared_cluster
C01876,P02583,2025-06-01,2026-08-01,shared_cluster
C09724,P02981,2025-06-01,2026-08-01,shared_cluster
C06998,P02981,2025-06-01,2026-08-01,shared_cluster
C08806,P02442,2025-06-01,2026-08-01,shared_cluster
C05730,P02442,2025-06-01,2026-08-01,shared_cluster
C02655,P02442,2025-06-01,2026-08-01,shared_cluster
C08214,P02442,2025-06-01,2026-08-01,shared_cluster
C07205,P02442,2025-06-01,2026-08-01,shared_cluster
C08552,P02442,2025-06-01,2026-08-01,shared_cluster
C04517,P04640,2025-06-01,2026-08-01,shared_cluster
C09380,P04640,2025-06-01,2026-08-01,shared_cluster
C07047,P04640,2025-06-01,2026-08-01,shared_cluster
C01761,P04640,2025-06-01,2026-08-01,shared_cluster
C02172,P04640,2025-06-01,2026-08-01,shared_cluster
C04364,P04640,2025-06-01,2026-08-01,shared_cluster
C02612,P08838,2025-06-01,2026-08-01,shared_cluster
C04667,P08838,2025-06-01,2026-08-01,shared_cluster
C04136,P08838,2025-06-01,2026-08-01,shared_cluster
C03696,P08838,2025-06-01,2026-08-01,shared_cluster
C00824,P08838,2025-06-01,2026-08-01,shared_cluster
C00427,P01217,2025-06-01,2026-08-01,shared_cluster
C05348,P01217,2025-06-01,2026-08-01,shared_cluster
C09153,P01217,2025-06-01,2026-08-01,shared_cluster
C02630,P01217,2025-06-01,2026-08-01,shared_cluster
