customer_id,device_id,first_used,last_used,usage_frequency,source
C05135,D00133,2025-06-01,2026-08-01,26,shared_cluster
C01995,D00133,2025-06-01,2026-08-01,28,shared_cluster
C03600,D00133,2025-06-01,2026-08-01,47,shared_cluster
C06300,D00133,2025-06-01,2026-08-01,45,shared_cluster
C04619,D02532,2025-06-01,2026-08-01,17,shared_cluster
C02386,D02532,2025-06-01,2026-08-01,33,shared_cluster
C05608,D02532,2025-06-01,2026-08-01,37,shared_cluster
C03395,D01864,2025-06-01,2026-08-01,15,shared_cluster
C02248,D01864,2025-06-01,2026-08-01,41,shared_cluster
C09912,D01864,2025-06-01,2026-08-01,11,shared_cluster
C01618,D01864,2025-06-01,2026-08-01,25,shared_cluster
C01858,D02696,2025-06-01,2026-08-01,41,shared_cluster
C08558,D02696,2025-06-01,2026-08-01,27,shared_cluster
C07070,D04736,2025-06-01,2026-08-01,6,shared_cluster
C07957,D04736,2025-06-01,2026-08-01,34,shared_cluster
C00224,D04736,2025-06-01,2026-08-01,11,shared_cluster
C06801,D01549,2025-06-01,2026-08-01,32,shared_cluster
C01965,D01549,2025-06-01,2026-08-01,13,shared_cluster
C00904,D01549,2025-06-01,2026-08-01,34,shared_cluster
C01359,D02956,2025-06-01,2026-08-01,37,shared_cluster
C03087,D02956,2025-06-01,2026-08-01,28,shared_cluster
C07779,D02956,2025-06-01,2026-08-01,23,shared_cluster
C05793,D02956,2025-06-01,2026-08-01,36,shared_cluster
C01658,D02956,2025-06-01,2026-08-01,22,shared_cluster
C02904,D01429,2025-06-01,2026-08-01,14,shared_cluster
C06087,D01429,2025-06-01,2026-08-01,41,shared_cluster
C01081,D02526,2025-06-01,2026-08-01,7,shared_cluster
C03229,D02526,2025-06-01,2026-08-01,28,shared_cluster
C07052,D02526,2025-06-01,2026-08-01,35,shared_cluster
C03995,D02526,2025-06-01,2026-08-01,38,shared_cluster
C05004,D02526,2025-06-01,2026-08-01,42,shared_cluster
C08035,D02526,2025-06-01,2026-08-01,27,shared_cluster
C01510,D01819,2025-06-01,2026-08-01,46,shared_cluster
C04346,D01819,2025-06-01,2026-08-01,38,shared_cluster
C05294,D01819,2025-06-01,2026-08-01,46,shared_cluster
C01396,D01819,2025-06-01,2026-08-01,21,shared_cluster
C04315,D01819,2025-06-01,2026-08-01,14,shared_cluster
C08490,D01819,2025-06-01,2026-08-01,44,shared_cluster
C01220,D02733,2025-06-01,2026-08-01,26,shared_cluster
C09050,D02733,2025-06-01,2026-08-01,16,shared_cluster
C06620,D02733,2025-06-01,2026-08-01,23,shared_cluster
C05693,D02733,2025-06-01,2026-08-01,44,shared_cluster
C00948,D00428,2025-06-01,2026-08-01,31,shared_cluster
C02039,D00428,2025-06-01,2026-08-01,34,shared_cluster
C06780,D00428,2025-06-01,2026-08-01,15,shared_cluster
C08030,D04714,2025-06-01,2026-08-01,29,shared_cluster
C03775,D04714,2025-06-01,2026-08-01,42,shared_cluster
C03348,D04714,2025-06-01,2026-08-01,29,shared_cluster
C06044,D04714,2025-06-01,2026-08-01,10,shared_cluster
C05291,D04714,2025-06-01,2026-08-01,43,shared_cluster
C00676,D02327,2025-06-01,2026-08-01,45,shared_cluster
C08502,D02327,2025-06-01,2026-08-01,11,shared_cluster
C01715,D02327,2025-06-01,2026-08-01,16,shared_cluster
C03027,D03127,2025-06-01,2026-08-01,17,shared_cluster
C01267,D03127,2025-06-01,2026-08-01,39,shared_cluster
C05557,D02841,2025-06-01,2026-08-01,5,shared_cluster
C01447,D02841,2025-06-01,2026-08-01,26,shared_cluster
C07015,D02841,2025-06-01,2026-08-01,7,shared_cluster
C05343,D02841,2025-06-01,2026-08-01,38,shared_cluster
C03584,D02841,2025-06-01,2026-08-01,48,shared_cluster
C05529,D00920,2025-06-01,2026-08-01,50,shared_cluster
C08333,D00920,2025-06-01,2026-08-01,20,shared_cluster
C02877,D00920,2025-06-01,2026-08-01,19,shared_cluster
C03759,D03867,2025-06-01,2026-08-01,25,shared_cluster
C05668,D03867,2025-06-01,2026-08-01,6,shared_cluster
C05201,D03867,2025-06-01,2026-08-01,24,shared_cluster
C01536,D03867,2025-06-01,2026-08-01,15,shared_cluster
C08597,D01474,2025-06-01,2026-08-01,27,shared_cluster
C04752,D01474,2025-06-01,2026-08-01,38,shared_cluster
C01429,D01474,2025-06-01,2026-08-01,48,shared_cluster
C00846,D01474,2025-06-01,2026-08-01,27,shared_cluster
C02914,D01474,2025-06-01,2026-08-01,49,shared_cluster
C09075,D03557,2025-06-01,2026-08-01,18,shared_cluster
C09151,D03557,2025-06-01,2026-08-01,45,shared_cluster
C03250,D04065,2025-06-01,2026-08-01,47,shared_cluster
C02366,D04065,2025-06-01,2026-08-01,40,shared_cluster
C02660,D04065,2025-06-01,2026-08-01,30,shared_cluster
C07629,D04065,2025-06-01,2026-08-01,37,shared_cluster
C02942,D04065,2025-06-01,2026-08-01,17,shared_cluster
C02924,D01626,2025-06-01,2026-08-01,26,shared_cluster
C05918,D01626,2025-06-01,2026-08-01,12,shared_cluster
C07949,D01626,2025-06-01,2026-08-01,9,shared_cluster
C08213,D01626,2025-06-01,2026-08-01,44,shared_cluster
C03559,D04501,2025-06-01,2026-08-01,8,shared_cluster
C02178,D04501,2025-06-01,2026-08-01,18,shared_cluster
C06725,D04501,2025-06-01,2026-08-01,46,shared_cluster
C05394,D04501,2025-06-01,2026-08-01,27,shared_cluster
C05849,D04501,2025-06-01,2026-08-01,41,shared_cluster
C02962,D03643,2025-06-01,2026-08-01,17,shared_cluster
C03004,D03643,2025-06-01,2026-08-01,33,shared_cluster
C02974,D00838,2025-06-01,2026-08-01,50,shared_cluster
C00060,D00838,2025-06-01,2026-08-01,28,shared_cluster
C00864,D00838,2025-06-01,2026-08-01,30,shared_cluster
C04534,D01674,2025-06-01,2026-08-01,20,shared_cluster
C07282,D01674,2025-06-01,2026-08-01,37,shared_cluster
C09306,D01674,2025-06-01,2026-08-01,40,shared_cluster
C03674,D01674,2025-06-01,2026-08-01,27,shared_cluster
C00252,D01674,2025-06-01,2026-08-01,29,shared_cluster
C02127,D01674,2025-06-01,2026-08-01,39,shared_cluster
C07756,D04138,2025-06-01,2026-08-01,27,shared_cluster
C05001,D04138,2025-06-01,2026-08-01,20,shared_cluster
C09288,D04138,2025-06-01,2026-08-01,48,shared_cluster
C00825,D04138,2025-06-01,2026-08-01,10,shared_cluster
C01170,D04138,2025-06-01,2026-08-01,43,shared_cluster
C07336,D04138,2025-06-01,2026-08-01,49,shared_cluster
C04324,D04723,2025-06-01,2026-08-01,20,shared_cluster
C09565,D04723,2025-06-01,2026-08-01,27,shared_cluster
C02429,D04723,2025-06-01,2026-08-01,27,shared_cluster
C01076,D04723,2025-06-01,2026-08-01,46,shared_cluster
C08142,D04723,2025-06-01,2026-08-01,32,shared_cluster
C02160,D02470,2025-06-01,2026-08-01,46,shared_cluster
C06556,D02470,2025-06-01,2026-08-01,24,shared_cluster
C03853,D02470,2025-06-01,2026-08-01,15,shared_cluster
C00422,D03366,2025-06-01,2026-08-01,44,shared_cluster
C05607,D03366,2025-06-01,2026-08-01,13,shared_cluster
C04318,D03366,2025-06-01,2026-08-01,35,shared_cluster
C04893,D03366,2025-06-01,2026-08-01,47,shared_cluster
C02842,D03740,2025-06-01,2026-08-01,34,shared_cluster
C02848,D03740,2025-06-01,2026-08-01,39,shared_cluster
C00403,D03245,2025-06-01,2026-08-01,16,shared_cluster
C04367,D03245,2025-06-01,2026-08-01,17,shared_cluster
C08500,D03245,2025-06-01,2026-08-01,30,shared_cluster
C09195,D02889,2025-06-01,2026-08-01,40,shared_cluster
C09414,D02889,2025-06-01,2026-08-01,9,shared_cluster
C06460,D02889,2025-06-01,2026-08-01,20,shared_cluster
C00719,D02889,2025-06-01,2026-08-01,10,shared_cluster
C06788,D02889,2025-06-01,2026-08-01,22,shared_cluster
C00017,D03066,2025-06-01,2026-08-01,20,shared_cluster
C05658,D03066,2025-06-01,2026-08-01,24,shared_cluster
C05376,D03255,2025-06-01,2026-08-01,13,shared_cluster
C04458,D03255,2025-06-01,2026-08-01,5,shared_cluster
C03273,D03255,2025-06-01,2026-08-01,21,shared_cluster
C06753,D02202,2025-06-01,2026-08-01,15,shared_cluster
C07583,D02202,2025-06-01,2026-08-01,24,shared_cluster
C05056,D02723,2025-06-01,2026-08-01,44,shared_cluster
C08317,D02723,2025-06-01,2026-08-01,19,shared_cluster
C06239,D00797,2025-06-01,2026-08-01,43,shared_cluster
C00733,D00797,2025-06-01,2026-08-01,34,shared_cluster
C06189,D00381,2025-06-01,2026-08-01,32,shared_cluster
C06777,D00381,2025-06-01,2026-08-01,38,shared_cluster
C01927,D01390,2025-06-01,2026-08-01,21,shared_cluster
C01007,D01390,2025-06-01,2026-08-01,47,shared_cluster
C07362,D01390,2025-06-01,2026-08-01,47,shared_cluster
C05516,D01390,2025-06-01,2026-08-01,38,shared_cluster
C08792,D01390,2025-06-01,2026-08-01,21,shared_cluster
C09546,D01175,2025-06-01,2026-08-01,44,shared_cluster
C00072,D01175,2025-06-01,2026-08-01,6,shared_cluster
C00097,D01175,2025-06-01,2026-08-01,7,shared_cluster
C00368,D01175,2025-06-01,2026-08-01,5,shared_cluster
C01022,D01175,2025-06-01,2026-08-01,29,shared_cluster
C09226,D03733,2025-06-01,2026-08-01,48,shared_cluster
C09452,D03733,2025-06-01,2026-08-01,7,shared_cluster
C00485,D03733,2025-06-01,2026-08-01,45,shared_cluster
C05604,D03733,2025-06-01,2026-08-01,17,shared_cluster
C00423,D03733,2025-06-01,2026-08-01,14,shared_cluster
C00486,D02960,2025-06-01,2026-08-01,16,shared_cluster
C06716,D02960,2025-06-01,2026-08-01,44,shared_cluster
C09136,D02153,2025-06-01,2026-08-01,29,shared_cluster
C00853,D02153,2025-06-01,2026-08-01,42,shared_cluster
C01545,D02153,2025-06-01,2026-08-01,40,shared_cluster
C03716,D02153,2025-06-01,2026-08-01,44,shared_cluster
C05267,D01291,2025-06-01,2026-08-01,18,shared_cluster
C02344,D01291,2025-06-01,2026-08-01,12,shared_cluster
C08637,D01291,2025-06-01,2026-08-01,49,shared_cluster
C08444,D01291,2025-06-01,2026-08-01,24,shared_cluster
C02538,D01291,2025-06-01,2026-08-01,25,shared_cluster
C06101,D02130,2025-06-01,2026-08-01,29,shared_cluster
C06583,D02130,2025-06-01,2026-08-01,49,shared_cluster
C01254,D02130,2025-06-01,2026-08-01,32,shared_cluster
C09030,D02130,2025-06-01,2026-08-01,14,shared_cluster
C05779,D02130,2025-06-01,2026-08-01,25,shared_cluster
C08064,D02319,2025-06-01,2026-08-01,16,shared_cluster
C02414,D02319,2025-06-01,2026-08-01,38,shared_cluster
C01132,D02319,2025-06-01,2026-08-01,16,shared_cluster
C04009,D02319,2025-06-01,2026-08-01,45,shared_cluster
C04883,D02319,2025-06-01,2026-08-01,27,shared_cluster
C09701,D04819,2025-06-01,2026-08-01,11,shared_cluster
C06188,D04819,2025-06-01,2026-08-01,45,shared_cluster
C09323,D04819,2025-06-01,2026-08-01,29,shared_cluster
C06894,D04819,2025-06-01,2026-08-01,24,shared_cluster
C05202,D04819,2025-06-01,2026-08-01,29,shared_cluster
C02462,D04819,2025-06-01,2026-08-01,26,shared_cluster
C02952,D04029,2025-06-01,2026-08-01,19,shared_cluster
C06776,D04029,2025-06-01,2026-08-01,46,shared_cluster
C03335,D04029,2025-06-01,2026-08-01,5,shared_cluster
C08586,D04029,2025-06-01,2026-08-01,10,shared_cluster
C01334,D00735,2025-06-01,2026-08-01,44,shared_cluster
C09354,D00735,2025-06-01,2026-08-01,17,shared_cluster
C03555,D00735,2025-06-01,2026-08-01,39,shared_cluster
C09179,D00735,2025-06-01,2026-08-01,24,shared_cluster
C08623,D03469,2025-06-01,2026-08-01,48,shared_cluster
C03520,D03469,2025-06-01,2026-08-01,21,shared_cluster
C09890,D03469,2025-06-01,2026-08-01,6,shared_cluster
C02947,D03469,2025-06-01,2026-08-01,24,shared_cluster
C04516,D01731,2025-06-01,2026-08-01,33,shared_cluster
C02372,D01731,2025-06-01,2026-08-01,50,shared_cluster
C03318,D01731,2025-06-01,2026-08-01,33,shared_cluster
C07611,D01731,2025-06-01,2026-08-01,50,shared_cluster
C06367,D01731,2025-06-01,2026-08-01,27,shared_cluster
C09351,D01669,2025-06-01,2026-08-01,10,shared_cluster
C08391,D01669,2025-06-01,2026-08-01,28,shared_cluster
C05221,D04190,2025-06-01,2026-08-01,15,shared_cluster
C07037,D04190,2025-06-01,2026-08-01,50,shared_cluster
C06120,D04190,2025-06-01,2026-08-01,25,shared_cluster
C02314,D04190,2025-06-01,2026-08-01,31,shared_cluster
C08138,D04190,2025-06-01,2026-08-01,29,shared_cluster
C05226,D04190,2025-06-01,2026-08-01,16,shared_cluster
C00173,D04689,2025-06-01,2026-08-01,40,shared_cluster
C01340,D04689,2025-06-01,2026-08-01,38,shared_cluster
C04262,D04689,2025-06-01,2026-08-01,25,shared_cluster
C06888,D04689,2025-06-01,2026-08-01,14,shared_cluster
C07326,D04689,2025-06-01,2026-08-01,27,shared_cluster
C02406,D04689,2025-06-01,2026-08-01,19,shared_cluster
C04538,D02482,2025-06-01,2026-08-01,7,shared_cluster
C06033,D02482,2025-06-01,2026-08-01,16,shared_cluster
C01095,D02482,2025-06-01,2026-08-01,10,shared_cluster
C08847,D02482,2025-06-01,2026-08-01,31,shared_cluster
C00952,D02482,2025-06-01,2026-08-01,35,shared_cluster
C09343,D02482,2025-06-01,2026-08-01,17,shared_cluster
C01210,D03528,2025-06-01,2026-08-01,39,shared_cluster
C04023,D03528,2025-06-01,2026-08-01,5,shared_cluster
C06163,D03528,2025-06-01,2026-08-01,24,shared_cluster
C06043,D04253,2025-06-01,2026-08-01,33,shared_cluster
C06603,D04253,2025-06-01,2026-08-01,31,shared_cluster
C07881,D04253,2025-06-01,2026-08-01,33,shared_cluster
C02054,D00086,2025-06-01,2026-08-01,35,shared_cluster
C03057,D00086,2025-06-01,2026-08-01,39,shared_cluster
C05619,D00086,2025-06-01,2026-08-01,46,shared_cluster
C02887,D00086,2025-06-01,2026-08-01,20,shared_cluster
C03740,D00086,2025-06-01,2026-08-01,43,shared_cluster
C02402,D00086,2025-06-01,2026-08-01,8,shared_cluster
C07530,D01759,2025-06-01,2026-08-01,10,shared_cluster
C04573,D01759,2025-06-01,2026-08-01,37,shared_cluster
C05383,D01759,2025-06-01,2026-08-01,18,shared_cluster
C05546,D00313,2025-06-01,2026-08-01,49,shared_cluster
C03002,D00313,2025-06-01,2026-08-01,38,shared_cluster
C07452,D00313,2025-06-01,2026-08-01,23,shared_cluster
C08882,D01221,2025-06-01,2026-08-01,22,shared_cluster
C02255,D01221,2025-06-01,2026-08-01,8,shared_cluster
C08021,D01221,2025-06-01,2026-08-01,19,shared_cluster
C06807,D01221,2025-06-01,2026-08-01,49,shared_cluster
C03526,D04712,2025-06-01,2026-08-01,44,shared_cluster
C05420,D04712,2025-06-01,2026-08-01,8,shared_cluster
C08086,D04712,2025-06-01,2026-08-01,11,shared_cluster
C09474,D00249,2025-06-01,2026-08-01,8,shared_cluster
C03766,D00249,2025-06-01,2026-08-01,17,shared_cluster
C08032,D00249,2025-06-01,2026-08-01,45,shared_cluster
C05453,D00249,2025-06-01,2026-08-01,23,shared_cluster
C03153,D00249,2025-06-01,2026-08-01,44,shared_cluster
C08620,D00249,2025-06-01,2026-08-01,8,shared_cluster
C02078,D04702,2025-06-01,2026-08-01,16,shared_cluster
C06550,D04702,2025-06-01,2026-08-01,16,shared_cluster
C06049,D04702,2025-06-01,2026-08-01,26,shared_cluster
C07116,D04702,2025-06-01,2026-08-01,26,shared_cluster
C05059,D04702,2025-06-01,2026-08-01,43,shared_cluster
C08322,D03919,2025-06-01,2026-08-01,8,shared_cluster
C01288,D03919,2025-06-01,2026-08-01,30,shared_cluster
C03105,D03919,2025-06-01,2026-08-01,9,shared_cluster
C05953,D03919,2025-06-01,2026-08-01,38,shared_cluster
C02263,D03919,2025-06-01,2026-08-01,40,shared_cluster
C02476,D03919,2025-06-01,2026-08-01,50,shared_cluster
C02365,D01938,2025-06-01,2026-08-01,35,shared_cluster
C09488,D01938,2025-06-01,2026-08-01,13,shared_cluster
C05718,D01938,2025-06-01,2026-08-01,13,shared_cluster
C07914,D01938,2025-06-01,2026-08-01,18,shared_cluster
C05120,D00004,2025-06-01,2026-08-01,45,shared_cluster
C08848,D00004,2025-06-01,2026-08-01,45,shared_cluster
C05494,D00004,2025-06-01,2026-08-01,27,shared_cluster
C01675,D00004,2025-06-01,2026-08-01,46,shared_cluster
C05129,D00004,2025-06-01,2026-08-01,19,shared_cluster
C04310,D04132,2025-06-01,2026-08-01,8,shared_cluster
C04400,D04132,2025-06-01,2026-08-01,19,shared_cluster
C09589,D04132,2025-06-01,2026-08-01,19,shared_cluster
C04470,D04132,2025-06-01,2026-08-01,31,shared_cluster
C04357,D04132,2025-06-01,2026-08-01,35,shared_cluster
C04828,D00580,2025-06-01,2026-08-01,42,shared_cluster
C02774,D00580,2025-06-01,2026-08-01,40,shared_cluster
C01231,D00580,2025-06-01,2026-08-01,20,shared_cluster
C08857,D00580,2025-06-01,2026-08-01,15,shared_cluster
C04712,D00580,2025-06-01,2026-08-01,37,shared_cluster
C09555,D00965,2025-06-01,2026-08-01,48,shared_cluster
C07509,D00965,2025-06-01,2026-08-01,41,shared_cluster
C03050,D00965,2025-06-01,2026-08-01,11,shared_cluster
C02411,D03763,2025-06-01,2026-08-01,29,shared_cluster
C07412,D03763,2025-06-01,2026-08-01,31,shared_cluster
C05028,D04263,2025-06-01,2026-08-01,10,shared_cluster
C06813,D04263,2025-06-01,2026-08-01,13,shared_cluster
C00584,D04263,2025-06-01,2026-08-01,29,shared_cluster
C07954,D04263,2025-06-01,2026-08-01,46,shared_cluster
C08563,D04263,2025-06-01,2026-08-01,38,shared_cluster
C05098,D04263,2025-06-01,2026-08-01,11,shared_cluster
C09757,D01506,2025-06-01,2026-08-01,12,shared_cluster
C05110,D01506,2025-06-01,2026-08-01,45,shared_cluster
C02873,D01506,2025-06-01,2026-08-01,39,shared_cluster
C09629,D01506,2025-06-01,2026-08-01,16,shared_cluster
C08495,D01506,2025-06-01,2026-08-01,46,shared_cluster
C02858,D04162,2025-06-01,2026-08-01,24,shared_cluster
C08015,D04162,2025-06-01,2026-08-01,41,shared_cluster
C02670,D04162,2025-06-01,2026-08-01,49,shared_cluster
C08909,D04162,2025-06-01,2026-08-01,17,shared_cluster
C04882,D04162,2025-06-01,2026-08-01,14,shared_cluster
C09420,D01313,2025-06-01,2026-08-01,40,shared_cluster
C00777,D01313,2025-06-01,2026-08-01,48,shared_cluster
C09870,D01313,2025-06-01,2026-08-01,18,shared_cluster
C07368,D02354,2025-06-01,2026-08-01,15,shared_cluster
C02252,D02354,2025-06-01,2026-08-01,26,shared_cluster
C00249,D02354,2025-06-01,2026-08-01,25,shared_cluster
C09949,D02354,2025-06-01,2026-08-01,34,shared_cluster
C06088,D02354,2025-06-01,2026-08-01,46,shared_cluster
C04288,D02354,2025-06-01,2026-08-01,23,shared_cluster
C04568,D00561,2025-06-01,2026-08-01,23,shared_cluster
C00601,D00561,2025-06-01,2026-08-01,24,shared_cluster
C06129,D00561,2025-06-01,2026-08-01,26,shared_cluster
C04770,D00561,2025-06-01,2026-08-01,45,shared_cluster
C09787,D00561,2025-06-01,2026-08-01,31,shared_cluster
C08954,D02597,2025-06-01,2026-08-01,42,shared_cluster
C08043,D02597,2025-06-01,2026-08-01,20,shared_cluster
C02083,D02597,2025-06-01,2026-08-01,28,shared_cluster
C00633,D02597,2025-06-01,2026-08-01,39,shared_cluster
C09777,D02597,2025-06-01,2026-08-01,19,shared_cluster
C04926,D02597,2025-06-01,2026-08-01,28,shared_cluster
C00475,D03755,2025-06-01,2026-08-01,21,shared_cluster
C08527,D03755,2025-06-01,2026-08-01,9,shared_cluster
C07036,D03755,2025-06-01,2026-08-01,8,shared_cluster
C05945,D03755,2025-06-01,2026-08-01,50,shared_cluster
C07846,D00086,2025-06-01,2026-08-01,17,shared_cluster
C07741,D00086,2025-06-01,2026-08-01,15,shared_cluster
C03964,D00086,2025-06-01,2026-08-01,32,shared_cluster
C00100,D00086,2025-06-01,2026-08-01,34,shared_cluster
C09093,D00086,2025-06-01,2026-08-01,40,shared_cluster
C05500,D00583,2025-06-01,2026-08-01,40,shared_cluster
C06646,D00583,2025-06-01,2026-08-01,34,shared_cluster
C08432,D00583,2025-06-01,2026-08-01,43,shared_cluster
C04555,D00583,2025-06-01,2026-08-01,32,shared_cluster
C07345,D00997,2025-06-01,2026-08-01,50,shared_cluster
C01936,D00997,2025-06-01,2026-08-01,31,shared_cluster
C01262,D00997,2025-06-01,2026-08-01,12,shared_cluster
C00404,D00997,2025-06-01,2026-08-01,12,shared_cluster
C02710,D00997,2025-06-01,2026-08-01,20,shared_cluster
C02016,D04438,2025-06-01,2026-08-01,5,shared_cluster
C01078,D04438,2025-06-01,2026-08-01,11,shared_cluster
C06310,D01239,2025-06-01,2026-08-01,21,shared_cluster
C03303,D01239,2025-06-01,2026-08-01,23,shared_cluster
C00396,D01239,2025-06-01,2026-08-01,24,shared_cluster
C01390,D03089,2025-06-01,2026-08-01,23,shared_cluster
C05543,D03089,2025-06-01,2026-08-01,12,shared_cluster
C09698,D04778,2025-06-01,2026-08-01,8,shared_cluster
C07737,D04778,2025-06-01,2026-08-01,24,shared_cluster
C09252,D04778,2025-06-01,2026-08-01,40,shared_cluster
C00514,D04778,2025-06-01,2026-08-01,31,shared_cluster
C09109,D00889,2025-06-01,2026-08-01,38,shared_cluster
C05195,D00889,2025-06-01,2026-08-01,44,shared_cluster
C08320,D00889,2025-06-01,2026-08-01,6,shared_cluster
C02753,D00889,2025-06-01,2026-08-01,32,shared_cluster
C07764,D00889,2025-06-01,2026-08-01,19,shared_cluster
C06166,D01048,2025-06-01,2026-08-01,34,shared_cluster
C07745,D01048,2025-06-01,2026-08-01,30,shared_cluster
C06639,D01048,2025-06-01,2026-08-01,30,shared_cluster
C04448,D01048,2025-06-01,2026-08-01,9,shared_cluster
C03812,D01048,2025-06-01,2026-08-01,21,shared_cluster
C07562,D03119,2025-06-01,2026-08-01,21,shared_cluster
C03281,D03119,2025-06-01,2026-08-01,49,shared_cluster
C05727,D03119,2025-06-01,2026-08-01,38,shared_cluster
C04953,D03119,2025-06-01,2026-08-01,42,shared_cluster
C00389,D03119,2025-06-01,2026-08-01,8,shared_cluster
C01290,D03449,2025-06-01,2026-08-01,29,shared_cluster
C08127,D03449,2025-06-01,2026-08-01,25,shared_cluster
C04512,D02359,2025-06-01,2026-08-01,42,shared_cluster
C05102,D02359,2025-06-01,2026-08-01,19,shared_cluster
C04995,D02359,2025-06-01,2026-08-01,34,shared_cluster
C05927,D02359,2025-06-01,2026-08-01,44,shared_cluster
C02760,D02359,2025-06-01,2026-08-01,19,shared_cluster
C01717,D04516,2025-06-01,2026-08-01,5,shared_cluster
C09705,D04516,2025-06-01,2026-08-01,9,shared_cluster
C08659,D04516,2025-06-01,2026-08-01,18,shared_cluster
C03042,D04516,2025-06-01,2026-08-01,48,shared_cluster
C06543,D00845,2025-06-01,2026-08-01,48,shared_cluster
C07261,D00845,2025-06-01,2026-08-01,11,shared_cluster
C00560,D00845,2025-06-01,2026-08-01,8,shared_cluster
C06167,D00845,2025-06-01,2026-08-01,26,shared_cluster
C05357,D03951,2025-06-01,2026-08-01,50,shared_cluster
C04130,D03951,2025-06-01,2026-08-01,34,shared_cluster
C08365,D03951,2025-06-01,2026-08-01,11,shared_cluster
C07497,D04386,2025-06-01,2026-08-01,32,shared_cluster
C08648,D04386,2025-06-01,2026-08-01,41,shared_cluster
