refund_id,txn_id,requested_at,reason_code,approved
RF0061686,T0061686,2026-03-04 19:30:00,duplicate,True
RF0061690,T0061690,2026-02-15 05:16:00,duplicate,True
RF0061691,T0061691,2026-04-12 10:29:00,duplicate,True
RF0061702,T0061702,2026-05-20 18:14:00,other,True
RF0061707,T0061707,2026-01-14 22:58:00,other,True
RF0061719,T0061719,2026-04-05 21:27:00,product_issue,True
RF0061725,T0061725,2026-02-11 16:06:00,product_issue,True
RF0061762,T0061762,2026-03-24 01:12:00,duplicate,True
RF0061771,T0061771,2026-05-25 17:53:00,duplicate,True
RF0061775,T0061775,2026-02-05 01:22:00,duplicate,True
RF0061789,T0061789,2026-05-21 00:06:00,duplicate,True
RF0061794,T0061794,2026-06-16 05:33:00,product_issue,True
RF0061803,T0061803,2026-04-30 11:11:00,other,True
RF0061811,T0061811,2026-04-23 13:19:00,duplicate,True
RF0061826,T0061826,2026-02-10 20:26:00,duplicate,True
RF0061833,T0061833,2026-01-27 20:05:00,product_issue,True
RF0061838,T0061838,2026-06-11 06:26:00,customer_request,True
RF0061853,T0061853,2026-04-01 13:54:00,other,True
RF0061861,T0061861,2026-01-26 10:44:00,other,True
RF0061862,T0061862,2026-01-01 16:49:00,other,True
RF0061864,T0061864,2026-05-12 13:07:00,product_issue,True
RF0061891,T0061891,2026-02-21 18:30:00,other,True
RF0061892,T0061892,2026-06-23 08:39:00,product_issue,True
RF0061896,T0061896,2026-04-01 23:00:00,product_issue,True
RF0061901,T0061901,2026-04-02 19:14:00,duplicate,True
RF0061908,T0061908,2026-06-10 00:23:00,product_issue,True
RF0061909,T0061909,2026-01-13 17:46:00,customer_request,True
RF0061911,T0061911,2026-03-11 19:32:00,other,True
RF0061923,T0061923,2026-07-05 09:56:00,product_issue,True
RF0061939,T0061939,2026-07-02 12:30:00,product_issue,True
RF0061958,T0061958,2026-01-06 21:53:00,other,True
RF0061962,T0061962,2026-04-21 06:37:00,other,True
RF0061978,T0061978,2026-07-09 06:06:00,customer_request,True
RF0061986,T0061986,2026-07-23 12:14:00,duplicate,True
RF0062004,T0062004,2026-04-07 19:50:00,other,True
RF0062016,T0062016,2026-07-06 00:11:00,customer_request,True
RF0062031,T0062031,2026-06-27 13:25:00,duplicate,True
RF0062039,T0062039,2026-07-06 03:25:00,product_issue,True
RF0062041,T0062041,2026-01-23 09:49:00,other,True
RF0062044,T0062044,2026-01-04 07:42:00,customer_request,True
RF0062056,T0062056,2026-03-15 07:08:00,other,True
RF0062058,T0062058,2026-05-08 17:55:00,customer_request,True
RF0062062,T0062062,2026-07-04 23:12:00,duplicate,True
RF0062072,T0062072,2026-04-26 11:05:00,duplicate,True
RF0062076,T0062076,2026-03-15 07:00:00,other,True
RF0062084,T0062084,2026-01-05 10:15:00,duplicate,True
RF0062105,T0062105,2026-04-26 10:49:00,other,True
RF0062107,T0062107,2026-03-08 19:40:00,duplicate,True
RF0062115,T0062115,2026-03-10 04:18:00,other,True
RF0062139,T0062139,2026-03-19 08:33:00,duplicate,True
RF0062142,T0062142,2026-06-06 06:21:00,other,True
RF0062151,T0062151,2026-02-09 04:39:00,duplicate,True
RF0062155,T0062155,2026-05-11 11:38:00,duplicate,True
RF0062165,T0062165,2026-07-30 05:44:00,other,True
RF0062174,T0062174,2026-01-16 23:00:00,other,True
RF0062175,T0062175,2026-01-24 09:25:00,other,True
RF0062193,T0062193,2026-02-08 14:13:00,other,True
RF0062204,T0062204,2026-03-31 07:35:00,product_issue,True
RF0062212,T0062212,2026-06-07 02:24:00,duplicate,True
RF0062215,T0062215,2026-01-04 06:45:00,product_issue,True
RF0062223,T0062223,2026-04-16 09:57:00,duplicate,True
RF0062224,T0062224,2026-03-28 14:45:00,other,True
RF0062265,T0062265,2026-01-17 06:21:00,duplicate,True
RF0062288,T0062288,2026-06-20 23:32:00,other,True
RF0062292,T0062292,2026-03-07 14:11:00,other,True
RF0062297,T0062297,2026-07-13 14:39:00,duplicate,True
RF0062314,T0062314,2026-02-16 21:38:00,duplicate,True
RF0062367,T0062367,2026-07-07 02:58:00,product_issue,True
RF0062368,T0062368,2026-07-16 04:58:00,customer_request,True
RF0062382,T0062382,2026-04-15 19:19:00,duplicate,True
RF0062391,T0062391,2026-03-08 04:51:00,duplicate,True
RF0062394,T0062394,2026-07-31 00:19:00,duplicate,True
RF0062395,T0062395,2026-04-14 03:55:00,other,True
RF0062405,T0062405,2026-03-14 13:26:00,other,True
RF0062409,T0062409,2026-04-26 06:11:00,customer_request,True
RF0062416,T0062416,2026-06-12 08:05:00,other,True
RF0062422,T0062422,2026-06-19 16:36:00,other,True
RF0062436,T0062436,2026-02-26 20:22:00,other,True
RF0062456,T0062456,2026-02-20 04:33:00,duplicate,True
RF0062463,T0062463,2026-05-31 20:49:00,customer_request,True
RF0062468,T0062468,2026-02-21 02:07:00,other,True
RF0062470,T0062470,2026-01-19 04:29:00,duplicate,True
RF0062477,T0062477,2026-03-11 21:50:00,other,True
RF0062478,T0062478,2026-07-23 17:58:00,duplicate,True
RF0062479,T0062479,2026-04-15 11:03:00,other,True
RF0062480,T0062480,2026-02-20 14:17:00,duplicate,True
RF0062489,T0062489,2026-01-21 19:02:00,customer_request,True
RF0062517,T0062517,2026-07-04 18:46:00,customer_request,True
RF0062544,T0062544,2026-03-01 20:03:00,other,True
RF0062547,T0062547,2026-02-16 08:51:00,duplicate,True
RF0062549,T0062549,2026-06-18 14:29:00,other,True
RF0062558,T0062558,2026-03-16 07:31:00,product_issue,True
RF0062560,T0062560,2026-01-26 06:29:00,product_issue,True
RF0062581,T0062581,2026-02-20 10:10:00,product_issue,True
RF0062585,T0062585,2026-04-15 14:29:00,product_issue,True
RF0062586,T0062586,2026-04-16 01:42:00,customer_request,True
RF0062588,T0062588,2026-02-01 10:41:00,duplicate,True
RF0062597,T0062597,2026-07-09 22:02:00,other,True
RF0062602,T0062602,2026-05-28 20:00:00,customer_request,True
RF0062607,T0062607,2026-02-03 19:23:00,customer_request,True
RF0062608,T0062608,2026-03-31 15:43:00,other,True
RF0062610,T0062610,2026-02-10 22:13:00,product_issue,True
RF0062616,T0062616,2026-04-20 21:19:00,product_issue,True
RF0062623,T0062623,2026-05-07 11:51:00,customer_request,True
RF0062629,T0062629,2026-01-21 06:34:00,duplicate,True
RF0062635,T0062635,2026-02-12 16:57:00,product_issue,True
RF0062644,T0062644,2026-07-04 00:17:00,product_issue,True
RF0062674,T0062674,2026-01-20 05:49:00,duplicate,True
RF0062678,T0062678,2026-02-24 09:46:00,customer_request,True
RF0062694,T0062694,2026-04-13 11:03:00,customer_request,True
RF0062704,T0062704,2026-01-14 09:48:00,duplicate,True
RF0062712,T0062712,2026-06-23 12:20:00,product_issue,True
RF0062727,T0062727,2026-01-20 01:01:00,duplicate,True
RF0062728,T0062728,2026-04-13 19:48:00,duplicate,True
RF0062730,T0062730,2026-03-10 10:03:00,other,True
RF0062733,T0062733,2026-04-02 20:30:00,other,True
RF0062736,T0062736,2026-05-23 00:51:00,customer_request,True
RF0062751,T0062751,2026-05-01 07:44:00,other,True
RF0062753,T0062753,2026-04-30 16:44:00,duplicate,True
RF0062760,T0062760,2026-06-13 04:58:00,product_issue,True
RF0062765,T0062765,2026-02-13 15:08:00,other,True
RF0062769,T0062769,2026-07-15 07:57:00,product_issue,True
RF0062781,T0062781,2026-03-20 10:39:00,duplicate,True
RF0062798,T0062798,2026-07-26 07:58:00,other,True
RF0062802,T0062802,2026-05-06 09:50:00,product_issue,True
RF0062833,T0062833,2026-04-05 19:00:00,other,True
RF0062858,T0062858,2026-05-31 11:08:00,customer_request,True
RF0062863,T0062863,2026-03-27 06:45:00,duplicate,True
RF0062868,T0062868,2026-01-29 02:21:00,other,True
RF0062871,T0062871,2026-04-26 21:46:00,customer_request,True
RF0062889,T0062889,2026-07-21 06:15:00,product_issue,True
RF0062890,T0062890,2026-02-02 09:18:00,product_issue,True
RF0062891,T0062891,2026-07-21 03:39:00,duplicate,True
RF0062900,T0062900,2026-02-18 10:49:00,other,True
RF0062919,T0062919,2026-06-19 17:20:00,duplicate,True
RF0062921,T0062921,2026-03-19 12:57:00,duplicate,True
RF0062942,T0062942,2026-05-11 15:34:00,duplicate,True
RF0062947,T0062947,2026-07-09 16:21:00,duplicate,True
RF0062959,T0062959,2026-06-16 11:52:00,customer_request,True
RF0062960,T0062960,2026-02-19 20:29:00,product_issue,True
RF0062978,T0062978,2026-02-07 23:04:00,duplicate,True
RF0063024,T0063024,2026-07-17 13:20:00,customer_request,True
RF0063025,T0063025,2026-07-03 19:50:00,product_issue,True
RF0063029,T0063029,2026-04-24 10:03:00,duplicate,True
RF0063034,T0063034,2026-01-16 23:41:00,customer_request,True
RF0063038,T0063038,2026-06-02 12:51:00,customer_request,True
RF0063043,T0063043,2026-06-21 08:14:00,product_issue,True
RF0063049,T0063049,2026-03-17 15:27:00,product_issue,True
RF0063055,T0063055,2026-04-18 11:05:00,customer_request,True
RF0063065,T0063065,2026-01-03 23:39:00,product_issue,True
RF0063068,T0063068,2026-01-19 04:41:00,customer_request,True
RF0063073,T0063073,2026-07-23 10:55:00,customer_request,True
RF0063091,T0063091,2026-07-04 15:40:00,customer_request,True
RF0063094,T0063094,2026-03-06 20:50:00,product_issue,True
RF0063099,T0063099,2026-01-08 05:27:00,other,True
RF0063111,T0063111,2026-01-10 04:07:00,customer_request,True
RF0063113,T0063113,2026-03-27 11:56:00,customer_request,True
RF0063121,T0063121,2026-05-25 15:17:00,product_issue,True
RF0063131,T0063131,2026-06-27 17:03:00,duplicate,True
RF0063132,T0063132,2026-03-05 20:03:00,customer_request,True
RF0063140,T0063140,2026-04-22 09:34:00,customer_request,True
RF0063153,T0063153,2026-03-18 00:46:00,duplicate,True
RF0063162,T0063162,2026-08-02 07:03:00,customer_request,True
RF0063171,T0063171,2026-07-04 22:22:00,product_issue,True
RF0063172,T0063172,2026-02-22 09:50:00,product_issue,True
RF0063174,T0063174,2026-05-22 02:32:00,duplicate,True
RF0063187,T0063187,2026-01-19 21:51:00,duplicate,True
RF0063201,T0063201,2026-07-01 09:49:00,customer_request,True
RF0063209,T0063209,2026-06-09 08:58:00,duplicate,True
RF0063211,T0063211,2026-07-17 04:09:00,duplicate,True
RF0063217,T0063217,2026-03-25 19:41:00,customer_request,True
RF0063222,T0063222,2026-04-10 11:14:00,duplicate,True
RF0063223,T0063223,2026-06-19 19:30:00,duplicate,True
RF0063251,T0063251,2026-04-03 23:49:00,other,True
RF0063260,T0063260,2026-05-11 19:28:00,product_issue,True
RF0063261,T0063261,2026-06-09 04:19:00,customer_request,True
RF0063286,T0063286,2026-06-28 05:00:00,customer_request,True
RF0063288,T0063288,2026-06-14 09:16:00,other,True
RF0063300,T0063300,2026-02-07 06:12:00,other,True
RF0063302,T0063302,2026-01-30 20:11:00,duplicate,True
RF0063307,T0063307,2026-07-09 23:48:00,other,True
RF0063310,T0063310,2026-03-27 23:19:00,duplicate,True
RF0063314,T0063314,2026-04-14 17:20:00,other,True
RF0063320,T0063320,2026-04-02 06:38:00,customer_request,True
RF0063322,T0063322,2026-01-09 19:38:00,other,True
RF0063335,T0063335,2026-07-24 16:39:00,other,True
RF0063341,T0063341,2026-02-26 17:16:00,product_issue,True
RF0063342,T0063342,2026-01-19 20:27:00,customer_request,True
RF0063345,T0063345,2026-01-30 14:22:00,customer_request,True
RF0063366,T0063366,2026-06-13 07:07:00,product_issue,True
RF0063390,T0063390,2026-05-19 17:08:00,duplicate,True
RF0063400,T0063400,2026-07-26 16:53:00,other,True
RF0063409,T0063409,2026-03-23 09:28:00,product_issue,True
RF0063415,T0063415,2026-02-06 10:36:00,product_issue,True
RF0063441,T0063441,2026-05-29 10:54:00,product_issue,True
RF0063450,T0063450,2026-03-07 00:22:00,customer_request,True
RF0063455,T0063455,2026-02-19 17:32:00,duplicate,True
RF0063458,T0063458,2026-02-28 14:12:00,duplicate,True
RF0063461,T0063461,2026-06-06 07:58:00,duplicate,True
RF0063463,T0063463,2026-07-11 02:50:00,duplicate,True
RF0063478,T0063478,2026-05-03 15:00:00,product_issue,True
RF0063479,T0063479,2026-05-26 13:55:00,product_issue,True
RF0063482,T0063482,2026-03-19 10:31:00,other,True
RF0063486,T0063486,2026-03-25 05:41:00,other,True
RF0063492,T0063492,2026-07-31 14:11:00,duplicate,True
RF0063501,T0063501,2026-03-02 21:40:00,customer_request,True
RF0063504,T0063504,2026-02-20 09:12:00,product_issue,True
RF0063505,T0063505,2026-03-04 15:58:00,customer_request,True
RF0063508,T0063508,2026-04-25 15:20:00,other,True
RF0063509,T0063509,2026-03-16 10:14:00,customer_request,True
RF0063524,T0063524,2026-05-26 16:10:00,duplicate,True
RF0063526,T0063526,2026-03-06 21:25:00,customer_request,True
RF0063531,T0063531,2026-05-09 04:46:00,duplicate,True
RF0063534,T0063534,2026-04-17 21:22:00,customer_request,True
RF0063537,T0063537,2026-04-09 22:12:00,other,True
RF0063566,T0063566,2026-05-25 18:58:00,other,True
RF0063601,T0063601,2026-01-02 18:35:00,product_issue,True
RF0063611,T0063611,2026-04-13 09:24:00,customer_request,True
RF0063623,T0063623,2026-05-13 17:32:00,product_issue,True
RF0063632,T0063632,2026-06-17 10:52:00,customer_request,True
RF0063637,T0063637,2026-07-08 21:36:00,customer_request,True
RF0063640,T0063640,2026-07-15 14:22:00,other,True
RF0063644,T0063644,2026-04-01 05:29:00,customer_request,True
RF0063656,T0063656,2026-03-23 20:40:00,product_issue,True
RF0063665,T0063665,2026-06-30 23:17:00,product_issue,True
RF0063677,T0063677,2026-03-18 07:42:00,other,True
RF0063686,T0063686,2026-06-21 22:08:00,duplicate,True
RF0063693,T0063693,2026-02-10 03:01:00,duplicate,True
RF0063695,T0063695,2026-06-28 15:56:00,product_issue,True
RF0063700,T0063700,2026-06-02 03:30:00,customer_request,True
RF0063703,T0063703,2026-06-07 06:02:00,customer_request,True
RF0063704,T0063704,2026-07-15 19:10:00,duplicate,True
RF0063706,T0063706,2026-02-09 18:26:00,other,True
RF0063710,T0063710,2026-01-30 09:41:00,customer_request,True
RF0063713,T0063713,2026-04-07 00:58:00,duplicate,True
RF0063720,T0063720,2026-05-30 08:43:00,customer_request,True
RF0063724,T0063724,2026-06-23 20:19:00,customer_request,True
RF0063734,T0063734,2026-01-07 21:52:00,product_issue,True
RF0063744,T0063744,2026-06-18 15:21:00,customer_request,True
RF0063755,T0063755,2026-03-21 18:22:00,other,True
RF0063758,T0063758,2026-03-03 03:38:00,duplicate,True
RF0063765,T0063765,2026-04-23 00:02:00,duplicate,True
RF0063767,T0063767,2026-01-18 17:20:00,customer_request,True
RF0063786,T0063786,2026-02-19 18:44:00,product_issue,True
RF0063794,T0063794,2026-07-14 14:03:00,customer_request,True
RF0063802,T0063802,2026-04-30 06:35:00,other,True
RF0063814,T0063814,2026-06-08 21:06:00,product_issue,True
RF0063816,T0063816,2026-01-15 21:26:00,duplicate,True
RF0063823,T0063823,2026-02-02 18:24:00,other,True
RF0063868,T0063868,2026-03-03 08:06:00,duplicate,True
RF0063879,T0063879,2026-03-08 20:46:00,customer_request,True
RF0063885,T0063885,2026-04-17 04:35:00,duplicate,True
RF0063896,T0063896,2026-06-29 10:36:00,duplicate,True
RF0063930,T0063930,2026-01-16 13:36:00,other,True
RF0063946,T0063946,2026-07-21 06:19:00,other,True
RF0063968,T0063968,2026-01-17 01:34:00,customer_request,True
RF0063975,T0063975,2026-03-25 20:39:00,other,True
RF0063976,T0063976,2026-07-17 16:36:00,product_issue,True
RF0063990,T0063990,2026-01-08 04:28:00,duplicate,True
RF0063994,T0063994,2026-05-10 10:15:00,other,True
RF0064003,T0064003,2026-01-11 11:35:00,duplicate,True
RF0064027,T0064027,2026-01-03 22:42:00,customer_request,True
RF0064032,T0064032,2026-04-26 12:55:00,duplicate,True
RF0064033,T0064033,2026-01-20 00:10:00,product_issue,True
RF0064063,T0064063,2026-02-24 21:58:00,other,True
RF0064079,T0064079,2026-03-25 17:28:00,duplicate,True
RF0064081,T0064081,2026-07-15 08:36:00,duplicate,True
RF0064086,T0064086,2026-06-25 06:38:00,duplicate,True
RF0064103,T0064103,2026-05-13 16:35:00,duplicate,True
RF0064105,T0064105,2026-04-20 16:16:00,duplicate,True
RF0064121,T0064121,2026-05-29 05:44:00,other,True
RF0064139,T0064139,2026-01-31 01:36:00,customer_request,True
RF0064141,T0064141,2026-06-15 15:57:00,customer_request,True
RF0064152,T0064152,2026-02-02 04:26:00,product_issue,True
RF0064153,T0064153,2026-08-01 21:24:00,customer_request,True
RF0064191,T0064191,2026-03-04 04:05:00,other,True
RF0064208,T0064208,2026-02-08 17:51:00,product_issue,True
RF0064234,T0064234,2026-06-24 14:39:00,customer_request,True
RF0064244,T0064244,2026-04-07 18:22:00,customer_request,True
RF0064270,T0064270,2026-04-13 12:29:00,product_issue,True
RF0064274,T0064274,2026-03-17 19:54:00,duplicate,True
RF0064279,T0064279,2026-01-07 00:34:00,other,True
RF0064287,T0064287,2026-02-07 10:38:00,customer_request,True
RF0064319,T0064319,2026-06-18 06:33:00,customer_request,True
RF0064335,T0064335,2026-07-26 12:07:00,other,True
RF0064336,T0064336,2026-02-08 18:26:00,product_issue,True
RF0064343,T0064343,2026-02-10 18:06:00,other,True
RF0064355,T0064355,2026-01-14 23:07:00,product_issue,True
RF0064356,T0064356,2026-01-18 02:21:00,customer_request,True
RF0064360,T0064360,2026-07-01 10:01:00,duplicate,True
RF0064362,T0064362,2026-03-24 17:36:00,customer_request,True
RF0064368,T0064368,2026-02-03 12:05:00,product_issue,True
RF0064383,T0064383,2026-06-11 16:30:00,duplicate,True
RF0064387,T0064387,2026-04-08 10:16:00,product_issue,True
RF0064395,T0064395,2026-07-15 17:35:00,duplicate,True
RF0064431,T0064431,2026-03-17 20:18:00,product_issue,True
RF0064449,T0064449,2026-04-14 15:19:00,other,True
RF0064454,T0064454,2026-06-14 23:32:00,duplicate,True
RF0064466,T0064466,2026-02-27 23:06:00,customer_request,True
RF0064504,T0064504,2026-02-02 07:45:00,duplicate,True
RF0064509,T0064509,2026-03-05 02:33:00,product_issue,True
RF0064510,T0064510,2026-04-15 16:49:00,product_issue,True
RF0064527,T0064527,2026-06-29 02:02:00,duplicate,True
RF0064561,T0064561,2026-03-07 03:44:00,other,True
RF0064579,T0064579,2026-03-18 19:02:00,customer_request,True
RF0064582,T0064582,2026-03-11 03:03:00,duplicate,True
RF0064599,T0064599,2026-03-17 06:44:00,other,True
RF0064617,T0064617,2026-02-27 15:25:00,customer_request,True
RF0064627,T0064627,2026-05-14 17:44:00,product_issue,True
RF0064647,T0064647,2026-02-06 13:03:00,product_issue,True
RF0064659,T0064659,2026-03-17 02:08:00,other,True
RF0064661,T0064661,2026-02-15 01:51:00,customer_request,True
RF0064681,T0064681,2026-06-24 23:44:00,product_issue,True
RF0064692,T0064692,2026-07-11 03:51:00,duplicate,True
RF0064705,T0064705,2026-03-15 11:17:00,duplicate,True
RF0064710,T0064710,2026-04-05 08:52:00,duplicate,True
RF0064723,T0064723,2026-03-02 16:08:00,product_issue,True
RF0064729,T0064729,2026-04-07 06:33:00,duplicate,True
RF0064731,T0064731,2026-03-03 17:52:00,duplicate,True
RF0064739,T0064739,2026-03-19 15:22:00,customer_request,True
RF0064754,T0064754,2026-07-30 19:11:00,customer_request,True
RF0064782,T0064782,2026-03-25 04:54:00,product_issue,True
RF0064805,T0064805,2026-03-23 07:58:00,product_issue,True
RF0064825,T0064825,2026-03-20 17:43:00,duplicate,True
RF0064835,T0064835,2026-05-08 12:58:00,product_issue,True
RF0064839,T0064839,2026-04-17 14:47:00,other,True
RF0064878,T0064878,2026-06-20 14:17:00,product_issue,True
RF0064890,T0064890,2026-04-16 19:39:00,duplicate,True
RF0064892,T0064892,2026-03-14 21:34:00,product_issue,True
RF0064897,T0064897,2026-03-10 21:18:00,other,True
RF0064898,T0064898,2026-05-05 08:45:00,other,True
RF0064904,T0064904,2026-03-31 07:06:00,customer_request,True
RF0064915,T0064915,2026-04-02 17:00:00,customer_request,True
RF0064954,T0064954,2026-01-28 14:05:00,customer_request,True
RF0064957,T0064957,2026-07-17 03:52:00,other,True
RF0064968,T0064968,2026-03-31 07:11:00,customer_request,True
RF0064979,T0064979,2026-06-14 15:43:00,product_issue,True
RF0064990,T0064990,2026-05-02 01:09:00,customer_request,True
RF0064991,T0064991,2026-06-08 02:31:00,customer_request,True
RF0065001,T0065001,2026-03-04 08:50:00,other,True
RF0065009,T0065009,2026-04-07 15:38:00,product_issue,True
RF0065035,T0065035,2026-05-12 16:57:00,other,True
RF0065043,T0065043,2026-04-17 22:56:00,customer_request,True
RF0065066,T0065066,2026-02-11 09:05:00,product_issue,True
RF0065073,T0065073,2026-06-16 08:40:00,customer_request,True
RF0065090,T0065090,2026-07-11 01:15:00,other,True
RF0065098,T0065098,2026-06-25 03:57:00,customer_request,True
